StartDate,EndDate,ResponseId,Region,Coast,Gender,Age,Cause_CC,Cause_CC_binary,Q6_1_reverse,Q6_2,Q6_3,Q6_4_reverse,Q6_5,Climate,Q7.1,Q7.2,Q7.3,Q7.4,Q7.5,Q7.6,Q7.7,Q7.8,Q7.9,Q7_10,NET_intervention,NET_nature,Knowledge_sc,Knowledge_sc_number,Support_sc,Support_sc_word,Support_sc_binary,Q10,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Part1,Part2,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q12_7,Q12_8,Q12_9,Q12.10,Risk1,Risk2,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q13_7,Q13_8,Q13_9,Q13.10,Benefit,Support_sc2,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5_6,Q16_7,Q16_8,Q16_9,Q16.10,Q16_11_12,Trust1,Trust2,Trust3,Cluster_trust,Q17_1,Q17_2_reverse,Q17_3,Q17_4,Q17_5_6,Gov,Myth_benign,Myth_tolerant,Myth_ephemeral,Myth_capricious,Q19_1_reverse,Q19_2_reverse,Q19_3,Q19_4,Q19_5,Q19_6,Q19_7,Q19_8_reverse,Q19_9,Q19.10,Nature_new,Nature_new_1,Nature,Nature_dualism,Nature1,Nature2_reverse,Nature2,Q20_1_reverse,Q20_1,Q20_2_reverse,Q20_2,Q20_3,Q20_4,Q20_5_reverse,Q20_5,Q20_6_7_reverse,Q20_6_7,Tech_new,Tech_new_1,Tech,Political,Political_word,Q23_1,Q23_2,Q23_3,Q23_4,Q23_5,Q23_6,Q23_7_reverse,Q23_8_reverse,Q23_9_reverse,Q23_10_reverse,Q23_11_reverse,Q23_12_reverse,Com_ind,Egal_hier,Education,Education_number,Survey
2/1/21 21:07,2/1/21 21:16,R_33mqGwhh1CJPVMN,Washington state (USA),No,Female,21,Caused equally by natural changes in the environment and human activities,Other,5,5,4,2,5,4.2,3,2,2,4,5,5,5,5,1,5,3.142857143,5,"Yes, but I don't really know what it is",2,4,4_Support,1,We need further research before being able to implement a Solid Carbon project.,3,3,2,2,3,2,2.666666667,2.333333333,3,3,4,3,3,3,4,4,3,2,3.166666667,3.25,2,4,3,2,3,4,5,2,2,3,3,4,4,3,4,1,2,3,4,5,4,3,3,3.666666667,3.666666667,Trust coallition,4,2,3,3,3,3,3,4,2,2,5,3,3,4,2,1,2,4,2,4,2.75,2.75,2.888888889,3.285714286,2.333333333,4,2,2,4,2,4,4,4,3,3,3,3,3.333333333,3.333333333,3.2,5,5_Very conservative,5,4,5,3,3,3,1,3,3,3,2,3,3.5,2.833333333,"College, CEGEP and other non-university certificates or diplomas",4,Public
2/1/21 20:40,2/1/21 21:12,R_1mIpClYAJ5JXxbL,Province of British Columbia (Canada),Yes,Male,46,Caused mostly by human activities,Human,5,3,2,5,5,4,4,5,5,3,3,2,3,5,5,5,3.857142857,4.333333333,"Yes, but I don't really know what it is",2,5,5_Strongly support,1,A Solid Carbon project should be implemented right now with ongoing research and monitoring.,1,1,1,1,1,2,1,1.333333333,2,3,3,3,2,3,2,2,1,3,2.666666667,2,5,4,5,5,5,4,5,5,3,5,4.6,5,5,4,4,4,3,4,5,4,4,5,4,4.333333333,4.333333333,Trustful,3,3,5,4,4,3.75,3,5,5,5,5,4,5,5,4,5,4,4,4,1,4,4,4.444444444,4.428571429,4.5,4.333333333,1.666666667,1,5,3,3,4,3,3,3,4,2,3.333333333,2.666666667,3.4,2,2_Liberal,2,2,3,4,5,4,2,1,3,1,1,2,2.166666667,2.833333333,Bachelor's degree,5,Public
2/1/21 20:55,2/1/21 21:09,R_2sb7Iz0dvsL8eY7,Washington state (USA),No,Female,32,Caused equally by natural changes in the environment and human activities,Other,4,4,3,3,4,3.6,NA,NA,NA,NA,4,NA,4,NA,NA,4,4,4,No,1,4,4_Support,1,We need further research before being able to implement a Solid Carbon project.,NA,NA,2,3,3,3,2,3,4,4,5,5,3,4,4,3,3,3,4.166666667,3.25,3,3,3,4,4,2,3,3,5,4,3.4,4,4,3,4,3,4,4,4,5,3,4,4,3.666666667,3.666666667,Trustful,NA,3,NA,NA,NA,3,3,4,4,NA,3,3,4,4,4,5,4,4,4,4,4.125,4.125,3.888888889,3.714285714,4.166666667,3.333333333,2.666666667,2,4,3,3,3,4,2,4,2,4,3,3.666666667,2.8,4,4_Convervative,4,4,4,1,3,3,4,4,5,2,4,2,4.166666667,2.5,Some college but no degree,3,Public
2/1/21 20:45,2/1/21 21:01,R_2dWRzqPZ7oEEBBs,Washington state (USA),No,Female,47,Caused equally by natural changes in the environment and human activities,Other,4,4,2,4,4,3.6,4,3,4,2,4,2,5,5,3,4,3.142857143,4.666666667,No,1,4,4_Support,1,We need further research before being able to implement a Solid Carbon project.,1,2,2,4,5,4,1.666666667,4.333333333,NA,3,5,4,5,5,5,5,4,3,4.4,4.25,NA,NA,3,3,3,2,3,3,3,3,2.875,3,3,3,2,3,3,4,3,3,3,4,3,3.333333333,2.666666667,Trust coallition,2,2,2,2,NA,2,2,2,5,4,4,4,5,4,4,5,4,4,3,3,4,4,4.111111111,4,4.166666667,4,2,2,4,3,3,3,2,3,3,2,4,2.666666667,3.333333333,2.6,2,2_Liberal,4,4,3,2,2,2,4,3,4,2,2,2,3.666666667,2,Some college but no degree,3,Public
2/1/21 19:43,2/1/21 20:54,R_1dcecXTY0kjlXht,Washington state (USA),Yes,Male,64,Caused mostly by human activities,Human,3,4,2,3,3,3,2,3,2,5,1,2,5,4,1,5,2.285714286,4.666666667,No,1,3,3_Neither oppose nor support,0,"Other, please specify:",NA,5,5,5,5,4,5,4.666666667,1,5,5,3,3,3,4,4,4,4,3.333333333,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,3,3,3,2,2.333333333,1,Not trustful,2,1,2,2,2,1.75,1,1,5,5,4,5,3,3,4,2,4,3,2,3,3,3,3.333333333,3.428571429,3,4,2,2,4,3,3,5,3,4,2,2,4,2.333333333,3,3.4,4,4_Convervative,4,2,2,2,3,4,3,3,4,2,4,5,3,3.333333333,Master's degree,6,Public
2/1/21 20:34,2/1/21 20:53,R_2di5yGK4WtZiKyz,Province of British Columbia (Canada),Yes,Male,65,Caused equally by natural changes in the environment and human activities,Other,4,2,3,3,4,3.2,4,NA,4,2,NA,NA,4,4,3,3,3.25,3.666666667,No,1,4,4_Support,1,We need further research before being able to implement a Solid Carbon project.,2,2,2,2,2,2,2,2,NA,NA,3,NA,3,3,4,3,NA,2,3,3,2,2,2,3,3,3,3,3,3,3,2.7,3,3,2,3,3,3,3,4,2,4,3,2.5,3.666666667,2.666666667,Trust coallition,2,3,2,3,2,2.5,2,4,4,4,3,4,4,4,4,5,5,2,4,5,4.125,4.125,3.888888889,3.714285714,4.333333333,3,3,2,4,2,4,3,3,2,4,3,3,3.666666667,3.666666667,2.6,3,3_Neutral,3,2,3,3,3,4,2,3,4,2,2,2,2.833333333,2.666666667,Bachelor's degree,5,Public
2/1/21 20:33,2/1/21 20:47,R_1CmfRlAFPFXFiMh,Washington state (USA),Yes,Male,60,Caused mostly by human activities,Human,5,5,3,4,5,4.4,5,4,3,2,3,4,5,5,2,5,3.285714286,5,"Yes, but I don't really know what it is",2,3,3_Neither oppose nor support,0,We need further research before being able to implement a Solid Carbon project.,1,1,1,3,2,2,1,2.333333333,2,2,3,3,2,4,NA,2,NA,2,2.666666667,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,4,3,3,5,4,4,4,4,3.5,4.333333333,3.333333333,Trustful,3,3,2,3,3,2.75,2,4,4,3,1,5,4,3,5,4,4,4,2,4,3.75,3.75,3.555555556,3.285714286,3.666666667,3.333333333,2.666666667,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3_Neutral,3,4,3,3,2,3,3,2,2,3,2,3,2.833333333,2.666666667,Bachelor's degree,5,Public
2/1/21 20:35,2/1/21 20:46,R_2OSFrg0Dadi0dfQ,Washington state (USA),Yes,Female,35,Caused equally by natural changes in the environment and human activities,Other,4,4,NA,3,5,4,3,3,3,3,3,3,3,4,3,3,3,3.333333333,No,1,3,3_Neither oppose nor support,0,We need further research before being able to implement a Solid Carbon project.,3,3,3,3,3,3,3,3,4,3,4,5,3,3,3,3,3,3,3.666666667,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Trust coallition,3,4,2,2,3,2.75,3,3,3,2,2,3,3,3,3,3,4,4,3,3,3.25,3.25,3.111111111,3.142857143,3.166666667,3,3,3,3,3,3,3,2,4,2,3,3,2.666666667,2.666666667,3,4,4_Convervative,2,2,3,2,2,3,3,4,5,2,4,4,3.166666667,2.833333333,Bachelor's degree,5,Public
2/1/21 20:39,2/1/21 20:46,R_xlt58zLjLd0H7Bn,Washington state (USA),Yes,NA,20,Caused mostly by human activities,Human,5,5,5,5,5,5,4,NA,5,4,4,5,5,5,4,4,4.333333333,4.666666667,"Yes, but I don't really know what it is",2,5,5_Strongly support,1,A Solid Carbon project should be implemented right now with ongoing research and monitoring.,3,4,4,5,4,4,3.666666667,4.333333333,4,5,NA,5,5,5,5,5,5,5,4.8,5,5,5,5,NA,NA,NA,4,5,4,4,4.571428571,5,5,3,5,3,3,5,3,3,2,5,3,3.333333333,4.333333333,Trustful,5,2,3,4,3,3.5,2,5,5,3,5,2,4,3,4,4,4,1,2,4,3.25,3.25,3.222222222,3,3.5,2.666666667,3.333333333,3,3,3,3,2,3,1,5,1,5,3,4.333333333,2,1,1_Very liberal,4,3,2,1,4,1,3,3,3,2,3,1,3,2,High school diploma or equivalent including GED,2,Public
2/1/21 20:34,2/1/21 20:45,R_1QzK4nZ4hwDrcrx,Washington state (USA),Yes,Female,20,Caused mostly by human activities,Human,5,5,5,5,5,5,2,2,2,4,4,2,5,5,4,4,2.857142857,4.666666667,"Yes, but I don't really know what it is",2,4,4_Support,1,We need further research before being able to implement a Solid Carbon project.,2,1,1,2,2,2,1.333333333,2,3,3,4,5,3,3,1,2,2,2,3.5,1.75,4,4,2,3,4,3,2,4,3,3,3.2,4,1,3,5,2,1,4,5,4,4,4,3,4.333333333,3,Trust coallition,2,2,2,2,1,2,2,5,4,4,3,4,5,4,3,5,5,2,4,5,4.125,4.125,3.888888889,3.857142857,4.333333333,3,3,1,5,3,3,4,4,4,2,1,5,2,3.333333333,3.2,2,2_Liberal,2,3,3,1,1,5,4,3,4,1,1,1,3.166666667,1.666666667,Some college but no degree,3,Public
2/1/21 20:02,2/1/21 20:44,R_2QYUOIDFvRtZcqy,Washington state (USA),No,Female,62,Caused equally by natural changes in the environment and human activities,Other,4,2,1,2,3,2.4,1,1,2,1,4,2,5,1,2,3,1.857142857,3,No,1,2,2_Oppose,0,A Solid Carbon project should be avoided because there are too many unknowns,4,4,4,5,5,4,4,4.666666667,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,Not trustful,2,1,3,2,2,2,3,5,5,4,5,5,5,4,5,5,4,4,5,5,4.625,4.625,4.666666667,4.571428571,4.666666667,4.666666667,1.333333333,1,5,2,4,4,4,5,1,4,2,3,2.333333333,3.8,4,4_Convervative,3,5,3,3,1,5,5,5,5,1,5,2,4.333333333,2.833333333,Some college but no degree,3,Public
2/1/21 20:23,2/1/21 20:33,R_RPsK0op3cy598VX,Province of British Columbia (Canada),No,Female,47,Caused mostly by human activities,Human,5,5,5,5,5,5,4,NA,NA,NA,NA,NA,4,3,NA,4,4,3.666666667,No,1,3,3_Neither oppose nor support,0,We need further research before being able to implement a Solid Carbon project.,2,2,2,2,2,2,2,2,4,5,5,5,5,5,5,5,5,5,4.833333333,5,3,3,3,3,4,3,3,4,4,3,3.3,2,4,2,4,3,2,5,4,4,3,4,3.5,4,3.333333333,Trust coallition,4,4,NA,3,2,3.666666667,2,4,5,4,3,2,4,3,4,5,5,5,2,5,4.125,4.125,3.666666667,3.428571429,3.833333333,3.333333333,2.666666667,3,3,4,2,2,2,3,3,3,3,2.666666667,2.666666667,2.8,NA,NA,2,2,3,1,1,3,4,2,5,1,2,2,3,1.666666667,Bachelor's degree,5,Public
2/1/21 19:57,2/1/21 20:18,R_2qDlETnTmcpB3Y5,Province of British Columbia (Canada),Yes,Male,47,Caused mostly by human activities,Human,5,5,5,5,5,5,4,5,5,3,4,4,5,5,3,4,4,4.666666667,No,1,3,3_Neither oppose nor support,0,A Solid Carbon project should be implemented right now with ongoing research and monitoring.,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,4,3,3.666666667,3.5,4,4,4,4,4,4,4,4,4,5,4.1,4,4,4,4,3,4,2,4,4,4,4,3.5,3.333333333,4,Trustful,3,2,4,4,4,3.25,3,3,4,4,2,3,4,3,4,3,4,3,4,4,3.625,3.625,3.333333333,3.285714286,3.666666667,2.666666667,3.333333333,2,4,2,4,4,3,2,4,3,3,3.666666667,3.666666667,2.8,1,1_Very liberal,2,1,3,1,1,5,2,1,3,1,1,1,2,1.666666667,Bachelor's degree,5,Public
2/1/21 20:04,2/1/21 20:14,R_eeRE3aSDRfqTFBf,Province of British Columbia (Canada),Yes,Male,41,Caused mostly by human activities,Human,5,5,4,5,5,4.8,4,4,5,2,4,1,5,5,2,4,3.142857143,4.666666667,"Yes, but I don't really know what it is",2,5,5_Strongly support,1,A Solid Carbon project should be implemented right now with ongoing research and monitoring.,3,3,3,4,3,3,3,3.333333333,3,1,3,2,3,4,1,5,4,5,2.666666667,3.75,4,5,5,5,5,5,4,5,4,4,4.6,5,2,2,2,3,4,2,4,4,3,2,3.5,3,2,Trust coallition,1,3,5,2,4,2.75,2,4,5,1,5,5,4,4,4,5,1,4,1,4,3.375,3.375,3.666666667,3.428571429,3.166666667,4.666666667,1.333333333,1,5,3,3,4,4,5,1,3,3,2.333333333,2.333333333,3.8,2,2_Liberal,4,3,4,2,5,4,2,2,3,2,2,2,3,2.833333333,Master's degree,6,Public
2/1/21 19:50,2/1/21 20:05,R_8IZPg5BAsSIJjzj,Washington state (USA),Yes,Male,30,Caused mostly by human activities,Human,5,5,4,5,4,4.6,3,2,2,1,2,2,4,5,2,2,2,3.666666667,No,1,2,2_Oppose,0,We need further research before being able to implement a Solid Carbon project.,2,2,3,5,4,3,2.333333333,4,3,3,4,4,4,5,3,4,4,4,3.833333333,3.75,2,2,1,2,3,2,2,2,2,3,2.1,2,1,2,2,1,2,2,3,2,3,3,1.5,2.666666667,1.666666667,Not trustful,1,2,1,1,1,1.25,4,4,5,2,4,4,4,4,4,4,4,2,4,2,3.5,3.5,3.777777778,3.714285714,4,3.333333333,2.666666667,1,5,2,4,3,2,2,4,2,4,3.333333333,4,2.2,3,3_Neutral,3,2,3,1,4,3,3,3,4,1,2,1,3,2,Bachelor's degree,5,Public
2/1/21 17:44,2/1/21 20:00,R_21nyWDX0gVkyrLD,Province of British Columbia (Canada),Yes,Male,59,Caused equally by natural changes in the environment and human activities,Other,2,2,1,2,3,2,5,4,4,1,2,1,5,5,3,4,2.857142857,4.666666667,"Yes, but I don't really know what it is",2,3,3_Neither oppose nor support,0,We need further research before being able to implement a Solid Carbon project.,1,1,1,2,2,NA,1,2,NA,NA,5,NA,3,5,NA,3,4,3,4.333333333,3.333333333,NA,NA,NA,3,2,2,1,2,1,2,1.857142857,2,2,3,2,2,2,3,4,3,3,4,2.5,3.333333333,2.333333333,Trust coallition,3,3,3,2,2,2.75,4,5,4,4,5,5,5,5,4,5,5,5,2,2,4.125,4.125,4.555555556,4.571428571,4.333333333,5,1,1,5,3,3,4,2,3,3,3,3,3,3,3,3,3_Neutral,4,5,5,1,1,3,5,3,5,1,2,1,4.5,1.5,Some college but no degree,3,Public
2/1/21 19:03,2/1/21 19:41,R_3DhDLFCN6en84kh,Washington state (USA),No,Female,33,Caused equally by natural changes in the environment and human activities,Other,3,2,2,3,2,2.4,3,1,1,1,3,2,3,5,2,1,1.857142857,3,No,1,2,2_Oppose,0,A Solid Carbon project should be avoided because there are too many unknowns,1,1,2,3,4,3,1.333333333,3.333333333,3,4,5,3,3,3,3,2,3,3,3.5,2.75,1,2,1,1,2,1,1,1,1,1,1.2,1,2,2,3,2,3,3,3,2,2,3,2,2.666666667,2.333333333,Not trustful,1,1,1,1,1,1,2,3,4,3,3,5,4,3,3,4,5,4,3,4,3.75,3.75,3.777777778,3.857142857,3.666666667,4,2,2,4,4,2,2,2,3,3,3,3,2.666666667,2.666666667,2.8,3,3_Neutral,5,3,1,3,NA,5,5,2,5,3,3,4,3.5,3.6,Some college but no degree,3,Public
2/1/21 18:58,2/1/21 19:25,R_2VqqIT7PFNULQSm,Province of British Columbia (Canada),Yes,Female,61,Caused mostly by human activities,Human,2,5,NA,4,5,4,3,NA,NA,4,4,4,5,5,NA,NA,3.75,5,No,1,NA,NA,NA,I don't know/no answer,3,3,3,3,3,NA,3,3,NA,NA,NA,5,4,5,NA,NA,NA,4,4.666666667,4,NA,NA,2,4,5,4,NA,3,NA,4,3.666666667,NA,2,3,3,3,3,2,3,3,2,2,3,2.333333333,2.666666667,Trust coallition,2,NA,NA,2,NA,2,NA,4,4,NA,2,4,2,2,2,4,4,2,2,3,2.625,2.625,2.666666667,2.571428571,2.666666667,2.666666667,3.333333333,NA,NA,3,3,NA,NA,2,4,NA,NA,3.5,3.5,2.5,4,4_Convervative,3,NA,3,4,NA,5,NA,2,2,NA,1,2,2.5,3,"College, CEGEP and other non-university certificates or diplomas",4,Public
2/1/21 18:50,2/1/21 19:22,R_27pAumqny6WW9ru,Province of British Columbia (Canada),Yes,Female,64,Caused equally by natural changes in the environment and human activities,Other,5,4,3,2,4,3.6,4,3,4,4,4,3,5,5,4,4,3.714285714,4.666666667,No,1,5,5_Strongly support,1,We need further research before being able to implement a Solid Carbon project.,2,2,2,2,1,2,2,1.666666667,NA,NA,NA,NA,5,5,5,4,4,5,5,4.5,4,2,3,4,3,3,NA,2,4,4,3.222222222,3,3,4,4,4,4,4,4,4,4,3,4,4,3.666666667,Trustful,4,3,4,4,4,3.75,4,5,4,2,3,5,5,4,4,5,4,4,3,4,4.125,4.125,4.111111111,4,4.166666667,4,2,2,4,3,3,4,4,4,2,3,3,2.666666667,2.666666667,3.6,2,2_Liberal,3,3,3,2,3,3,4,2,2,3,2,1,2.833333333,2.333333333,High school diploma or equivalent including GED,2,Public
2/1/21 19:13,2/1/21 19:20,R_5pRlNFbaRLz9rEd,Washington state (USA),Yes,Female,20,Caused mostly by human activities,Human,4,4,3,4,5,4,3,2,3,4,4,3,2,5,3,5,3.142857143,4,"Yes, but I don't really know what it is",2,3,3_Neither oppose nor support,0,We need further research before being able to implement a Solid Carbon project.,3,3,4,4,5,3,3.333333333,4,3,3,4,3,4,4,3,4,3,3,3.5,3.25,3,3,3,3,2,3,2,3,2,5,2.9,2,2,3,3,3,3,2,2,3,3,4,3,2.333333333,2.666666667,Trust coallition,2,1,5,3,3,2.75,3,3,3,3,1,4,5,4,5,4,4,4,5,4,4.375,4.375,4,3.857142857,4.5,3,3,4,2,5,1,3,3,5,1,3,3,1.666666667,1.666666667,3.8,2,2_Liberal,4,3,3,2,1,1,5,3,4,2,4,2,3.666666667,2,Some college but no degree,3,Public
2/1/21 18:54,2/1/21 19:19,R_2ZC5OVEJMwpJp8y,Washington state (USA),Yes,Male,36,Caused mostly by human activities,Human,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,5,5,2,NA,2,5,No,1,NA,NA,NA,We need further research before being able to implement a Solid Carbon project.,3,3,2,3,NA,NA,2.666666667,3,4,4,5,NA,4,5,3,4,5,4,4.4,4,3,3,3,2,1,3,3,3,NA,3,2.666666667,3,3,3,3,3,NA,4,5,4,3,3,3.5,4,3,Trust coallition,NA,NA,2,NA,2,2,1,3,5,5,5,4,5,4,5,5,5,2,5,2,4.125,4.125,4.444444444,4.285714286,4.833333333,3.666666667,2.333333333,3,3,3,3,1,3,3,3,NA,NA,3,3,2.5,1,1_Very liberal,3,3,3,1,1,1,3,4,3,1,1,1,3.166666667,1,Bachelor's degree,5,Public
2/1/21 19:05,2/1/21 19:17,R_2TYqJhXQi6WcQBT,Province of British Columbia (Canada),Yes,Male,33,Caused mostly by human activities,Human,5,5,5,5,5,5,5,5,3,5,5,5,5,5,4,5,4.571428571,5,"Yes, but I don't really know what it is",2,5,5_Strongly support,1,A Solid Carbon project should be implemented right now with ongoing research and monitoring.,1,1,1,2,2,1,1,1.666666667,3,5,4,1,2,4,1,2,3,3,3.166666667,2.25,5,5,5,5,5,5,5,5,5,5,5,4,2,4,2,5,4,4,5,4,3,4,4.5,4,2.666666667,Trustful,4,4,2,4,4,3.5,2,4,5,2,4,4,5,5,5,5,5,5,4,5,4.875,4.875,4.666666667,4.571428571,4.833333333,4.333333333,1.666666667,3,3,4,2,4,4,4,2,3,3,2.333333333,2.333333333,3.8,2,2_Liberal,2,2,2,1,1,1,4,2,4,1,2,1,2.666666667,1.166666667,Master's degree,6,Public
2/1/21 18:43,2/1/21 19:01,R_ag7c47g6fBXikwx,Province of British Columbia (Canada),Yes,Female,31,Caused mostly by human activities,Human,5,5,3,5,5,4.6,5,4,4,4,4,NA,5,5,2,2,3.833333333,4,No,1,4,4_Support,1,We need further research before being able to implement a Solid Carbon project.,NA,3,1,3,3,1,2,2.333333333,2,5,5,5,5,4,1,5,1,1,4.333333333,2,5,5,3,5,5,4,5,5,1,5,4.3,4,2,1,3,4,4,3,4,4,1,3,4,2.666666667,2,Trust coallition,4,4,5,4,3,4.25,1,3,5,1,4,5,4,5,4,5,5,3,4,3,4.125,4.125,4.333333333,4.285714286,4.5,4,2,3,3,1,5,2,4,4,2,3,3,3.333333333,3.333333333,2.8,3,3_Neutral,2,2,2,2,1,3,4,2,3,3,3,1,2.5,2.166666667,Bachelor's degree,5,Public
2/1/21 18:26,2/1/21 18:46,R_2qdYBzF1JkDBEcD,Province of British Columbia (Canada),Yes,Female,60,Caused equally by natural changes in the environment and human activities,Other,4,4,2,2,4,3.2,4,4,4,3,4,3,4,5,3,4,3.571428571,4.333333333,"Yes, but I don't really know what it is",2,4,4_Support,1,A Solid Carbon project should be implemented right now with ongoing research and monitoring.,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,1,2,1,2.5,1.75,3,3,3,4,4,4,4,4,4,3,3.6,4,4,4,4,3,3,3,3,4,4,3,3.5,3.333333333,4,Trustful,5,4,5,5,5,4.75,3,4,3,3,4,2,4,3,2,5,5,2,4,5,3.75,3.75,3.444444444,3.428571429,3.833333333,2.666666667,3.333333333,2,4,1,5,1,2,1,5,2,4,4,4.666666667,1.4,3,3_Neutral,4,4,2,5,3,5,1,1,2,4,2,2,2.333333333,3.5,"College, CEGEP and other non-university certificates or diplomas",4,Public
2/1/21 18:29,2/1/21 18:43,R_2QDmjaZK6oAJfdG,Province of British Columbia (Canada),No,Female,26,Caused equally by natural changes in the environment and human activities,Other,5,4,3,2,4,3.6,2,3,3,1,3,2,4,5,3,3,2.428571429,4,No,1,3,3_Neither oppose nor support,0,We need further research before being able to implement a Solid Carbon project.,2,4,4,5,4,4,3.333333333,4.333333333,4,4,5,5,4,5,4,5,5,4,4.5,4.5,2,3,2,3,4,4,3,3,1,2,2.7,4,NA,3,3,NA,NA,3,3,3,3,3,3,3,3,Trust coallition,3,2,3,2,2,2.5,2,4,5,2,3,3,4,3,4,5,5,3,4,3,3.875,3.875,3.777777778,3.571428571,4.166666667,3,3,3,3,NA,NA,NA,3,3,3,3,3,3,3,3,NA,NA,4,NA,NA,NA,NA,4,NA,2,3,3,2,3,3,3,Some college but no degree,3,Public
2/1/21 18:25,2/1/21 18:42,R_2YKBa837TRzfvKm,Province of British Columbia (Canada),Yes,Female,52,Caused equally by natural changes in the environment and human activities,Other,4,4,NA,4,5,4.25,3,NA,NA,4,4,NA,5,5,NA,5,3.666666667,5,No,1,3,3_Neither oppose nor support,0,We need further research before being able to implement a Solid Carbon project.,1,1,1,2,2,2,1,2,2,3,3,3,3,4,3,4,NA,3,3,3.333333333,NA,NA,3,3,3,NA,NA,NA,3,3,3,3,3,3,3,4,4,4,5,4,4,4,4,4.333333333,3,Trustful,4,4,NA,4,4,4,3,NA,4,NA,3,4,4,4,4,5,5,4,3,4,4.125,4.125,4,3.857142857,4.166666667,3.666666667,2.333333333,2,4,3,3,4,3,3,3,NA,NA,3,3,3.25,2,2_Liberal,3,3,3,2,2,2,5,3,4,2,2,1,3.5,1.833333333,"College, CEGEP and other non-university certificates or diplomas",4,Public
2/1/21 18:21,2/1/21 18:40,R_2uGTIlhT9Xy9Vyp,Province of British Columbia (Canada),Yes,Female,54,Caused mostly by human activities,Human,4,4,3,4,4,3.8,4,NA,NA,2,4,3,4,4,3,4,3.2,4,No,1,2,2_Oppose,0,We need further research before being able to implement a Solid Carbon project.,2,2,3,5,4,4,2.333333333,4.333333333,5,5,5,3,4,5,1,2,1,2,4.5,1.5,NA,NA,1,2,2,2,1,1,2,2,1.625,2,2,3,3,3,3,3,4,4,4,3,3.5,3.666666667,2.666666667,Trust coallition,3,4,NA,3,4,3.333333333,3,4,5,3,3,4,4,3,4,4,5,3,3,4,3.75,3.75,3.666666667,3.571428571,3.833333333,3.333333333,2.666666667,3,3,4,2,3,4,4,2,3,3,2.333333333,2.333333333,3.6,2,2_Liberal,3,4,3,1,2,3,3,2,4,1,3,2,3.166666667,2,Some college but no degree,3,Public
2/1/21 18:27,2/1/21 18:39,R_1jPym5v3WYhRZWd,Province of British Columbia (Canada),Yes,Female,35,Caused mostly by human activities,Human,5,4,3,5,5,4.4,5,5,4,1,4,2,4,5,2,5,3.285714286,4.666666667,No,1,4,4_Support,1,A Solid Carbon project should be implemented right now with ongoing research and monitoring.,2,1,3,3,2,2,2,2.333333333,4,5,2,3,4,3,2,3,3,5,3.5,3.25,4,5,5,4,3,4,5,5,5,5,4.5,4,4,3,5,4,4,5,3,4,3,5,4,3.666666667,4,Trustful,4,4,2,4,1,3.5,4,3,5,4,4,4,5,5,5,5,5,4,4,5,4.75,4.75,4.555555556,4.428571429,4.833333333,4,2,1,5,4,2,3,2,2,4,4,2,3.333333333,2.666666667,3,2,2_Liberal,2,2,2,2,2,2,4,1,2,1,2,1,2.166666667,1.666666667,"College, CEGEP and other non-university certificates or diplomas",4,Public
2/1/21 17:52,2/1/21 18:19,R_22Vxq5x8VvCs3aW,Province of British Columbia (Canada),No,Male,74,Caused equally by natural changes in the environment and human activities,Other,4,2,1,4,4,3,5,2,2,1,2,1,5,5,3,5,2.285714286,5,No,1,4,4_Support,1,We need further research before being able to implement a Solid Carbon project.,1,1,1,3,3,1,1,2.333333333,3,3,5,2,4,5,2,1,3,1,3.666666667,1.75,5,4,3,4,4,4,4,4,1,3,3.6,4,3,3,3,4,4,3,3,5,2,3,4.5,2.666666667,3,Trustful,3,4,2,4,4,3.25,2,4,2,3,5,4,3,1,3,4,4,3,2,4,3,3,3.222222222,3.142857143,2.833333333,4,2,3,3,3,3,3,2,3,3,3,3,3,3,2.8,5,5_Very conservative,2,2,3,2,5,4,4,2,5,2,1,2,3,2.666666667,"College, CEGEP and other non-university certificates or diplomas",4,Public
